employee_id,amount,from_date,to_date
10873,65875,1995-03-23,1996-03-22
205301,48962,1992-03-04,1993-03-04
93512,49391,1993-05-08,1994-05-08
210608,104691,2002-03-23,9999-01-01
495652,47784,1990-12-03,1991-12-03
99615,52705,1996-07-16,1997-07-16
467042,78112,1996-02-14,1997-02-13
485675,52019,1993-10-18,1994-10-18
207656,71921,1990-12-05,1991-12-05
228920,64288,1999-09-19,2000-09-18
460970,48070,2001-08-11,9999-01-01
403989,46138,1994-09-03,1995-09-03
224378,43187,1988-02-28,1989-02-27
257233,55626,1992-03-01,1993-03-01
455639,40000,1986-11-11,1987-11-11
405469,47845,1998-06-15,1999-06-15
81778,72448,1997-03-02,1998-03-02
493117,44887,1990-10-15,1991-10-15
430288,90964,2001-01-08,2002-01-08
448488,45329,2000-04-16,2001-04-16
288351,57244,1999-03-21,2000-03-20
402111,70264,1989-02-06,1990-02-06
27619,57921,2001-11-13,9999-01-01
478141,67914,1998-12-10,1999-12-10
237413,56595,1989-10-24,1990-09-12
260215,79186,1992-06-03,1993-06-03
247389,42515,2000-12-22,2001-12-22
217375,92287,1996-02-22,1997-02-21
285111,42679,1989-10-26,1990-10-26
277578,45724,1999-09-05,2000-09-04
421927,66798,1996-09-28,1997-09-28
423438,60606,1995-05-31,1996-05-30
86876,102790,2002-03-16,9999-01-01
50800,65212,1992-03-05,1993-03-05
477999,82058,1993-01-12,1994-01-12
72598,85693,1999-11-09,2000-11-08
464386,41316,1996-02-12,1997-02-11
271748,87013,2001-12-07,9999-01-01
248892,52778,1997-12-24,1998-12-24
450214,40000,1992-07-18,1993-07-18
252095,57560,1988-07-13,1989-07-13
498686,68746,2002-02-15,9999-01-01
14086,74560,1999-05-20,2000-05-19
422257,97771,2001-12-27,9999-01-01
276445,80500,1994-07-01,1995-07-01
489598,70261,1997-12-03,1998-12-03
52317,73042,2000-02-07,2001-02-06
47928,74887,2001-10-08,9999-01-01
292848,61999,1998-03-05,1999-03-05
491074,81859,1991-05-28,1992-05-27
419880,60150,2001-05-23,2002-05-23
291329,59423,1997-09-30,1998-09-30
492336,68000,1996-05-27,1997-05-27
52342,85024,1994-02-19,1995-02-19
407204,55226,1999-09-05,2000-09-04
400430,45449,1997-10-07,1998-10-07
288776,75266,1994-07-11,1995-07-11
34746,46697,1998-05-10,1999-05-10
82983,48249,1997-06-12,1998-06-12
294358,87976,1997-03-15,1998-03-15
29991,103998,1999-07-09,2000-07-08
403235,106340,1998-12-22,1999-12-22
264974,90865,1991-01-18,1992-01-18
66233,46085,1999-01-09,2000-01-09
256158,48586,1990-08-09,1991-08-09
242258,44091,2000-09-02,2001-09-02
93664,41420,1993-02-28,1994-02-28
91921,58940,1998-06-01,1999-06-01
444572,64685,2001-12-04,9999-01-01
273548,60177,1993-10-07,1994-10-07
289953,100896,1992-10-31,1993-10-31
472570,58339,1996-02-16,1997-02-15
203077,109603,1998-04-06,1999-04-06
298967,42361,1989-01-25,1990-01-25
217752,67482,1998-06-03,1999-06-03
472679,81528,2001-06-01,2002-06-01
493738,61293,1992-01-05,1993-01-04
33387,48926,1993-04-22,1994-04-22
15949,43193,2000-07-30,2001-07-30
452464,99900,1997-11-24,1998-06-07
99879,61722,1988-12-03,1989-12-03
229580,54824,1998-04-09,1999-04-09
65041,58758,1996-08-10,1997-08-10
221806,55176,1995-06-07,1996-06-06
471550,70684,1990-08-21,1991-08-21
222080,48582,2001-02-23,2002-02-23
99509,62791,1994-08-28,1995-08-28
469060,48776,1997-03-05,1998-03-05
70496,47978,1987-07-22,1988-07-21
75004,56599,2000-04-02,2001-04-02
418900,72309,1991-04-21,1992-04-20
480335,84544,1993-02-07,1994-02-07
456901,79569,1999-10-02,2000-10-01
38464,42855,1994-12-24,1995-12-24
69058,58133,2001-02-11,2002-02-11
278816,55067,1991-01-24,1992-01-24
269839,71527,1999-05-24,2000-05-23
22613,99068,1991-05-31,1992-05-30
284387,51719,1997-09-08,1998-09-08
51121,45877,1994-05-23,1995-05-23
31560,63791,1989-08-16,1990-08-16
62656,46935,1999-12-20,2000-12-19
477011,47423,2000-01-22,2001-01-21
48979,43625,1994-12-11,1995-12-11
91922,45912,1993-11-21,1994-11-21
38600,85693,1988-08-08,1989-08-08
290367,40000,1989-12-30,1990-12-30
288124,73980,2002-02-14,9999-01-01
208550,77694,1992-07-26,1993-07-26
405440,54908,1991-01-22,1992-01-22
486373,73373,2001-06-28,2002-06-24
418445,56205,1998-11-12,1999-11-12
30092,79264,1998-01-23,1999-01-23
432953,51272,2002-04-20,9999-01-01
63326,42833,1995-01-17,1996-01-17
260506,62787,1999-05-08,2000-05-07
210595,84469,2001-02-24,2002-02-24
39164,66251,1997-02-24,1998-02-24
451390,40000,1987-09-24,1988-09-23
216373,70748,1996-01-08,1997-01-07
84601,60307,1995-05-23,1995-11-20
280565,69318,1999-10-12,2000-10-11
485363,63618,1989-05-31,1990-05-31
252440,63912,2002-02-28,9999-01-01
435351,68880,1998-12-08,1999-12-08
211528,58337,1994-12-31,1995-12-31
45910,67740,1992-08-01,1993-08-01
452408,69653,1999-08-10,2000-08-09
245385,45491,1990-09-27,1991-09-27
410120,60951,1991-10-14,1992-10-13
218503,48073,1992-09-08,1993-09-08
477536,50581,1987-11-22,1988-11-21
105526,73407,1991-11-18,1992-11-17
256518,63575,1999-11-27,2000-11-26
226188,51770,1997-07-05,1998-07-05
218499,46319,1993-09-28,1994-09-28
248130,58058,1988-08-26,1989-08-26
443300,47795,1992-08-07,1993-08-07
95793,50935,1993-01-28,1994-01-28
449248,41416,1987-12-10,1988-12-09
20989,58823,1996-09-24,1997-09-24
414209,62578,1990-08-14,1991-08-14
269177,91193,1992-07-01,1993-07-01
99795,78835,1999-06-03,2000-06-02
404781,77183,2002-01-24,9999-01-01
442423,48601,1997-01-14,1998-01-14
292505,82061,1992-02-14,1993-02-13
56429,67731,1995-09-12,1996-09-11
37413,55567,2000-05-07,2001-05-07
471741,66639,1996-07-15,1997-07-15
481764,92801,1997-08-23,1998-08-23
437067,68250,1985-08-01,1986-08-01
40969,40000,1992-10-26,1993-10-26
211667,59974,1999-01-21,2000-01-21
440011,86646,1993-04-07,1994-04-07
428655,42474,1998-03-15,1999-03-15
58397,61372,1999-11-22,2000-11-21
278001,52917,1999-10-10,2000-10-09
66447,64985,1996-01-04,1997-01-03
474665,62287,2001-10-05,9999-01-01
36608,74134,2000-02-23,2001-02-22
478812,54124,1990-05-03,1991-05-03
214758,41243,1999-08-12,2000-08-11
72537,54160,1999-05-03,2000-05-02
412501,56493,1998-12-07,1999-12-07
107026,56478,1999-06-16,2000-06-15
258814,67552,1995-05-18,1996-05-17
246755,55871,1993-09-21,1994-09-21
436844,51397,1998-01-18,1999-01-18
90816,64772,1998-11-14,1999-11-14
209716,65978,2000-05-01,2001-05-01
280593,49989,2000-02-28,2001-02-27
27828,56259,1987-07-11,1988-07-10
492763,46822,2001-11-30,9999-01-01
39482,47752,1995-01-09,1996-01-09
52322,67084,2002-04-20,9999-01-01
471978,72793,1993-02-27,1994-02-27
415031,76993,1986-11-09,1987-11-09
282845,64590,1996-11-28,1997-11-28
95861,42370,2000-06-17,2001-06-17
497980,53781,1996-07-14,1997-07-14
427203,73582,1995-02-15,1996-02-15
267641,40000,1986-12-27,1987-12-27
231632,53826,2000-05-07,2000-12-29
75727,65052,1991-08-24,1992-08-23
400788,62255,1991-08-05,1992-08-04
219034,64154,2001-02-21,2002-02-21
92954,50070,1998-01-28,1999-01-28
492564,71725,2000-02-01,2001-01-31
264842,71643,2001-08-18,9999-01-01
411175,70768,1989-03-24,1990-03-24
230355,57193,1996-08-04,1997-08-04
204128,46407,1996-04-22,1997-04-22
231329,43831,1999-03-24,2000-03-23
238428,74584,1997-02-26,1998-02-26
240092,40000,1998-01-27,1999-01-27
247375,49571,1999-09-14,2000-09-13
299209,55305,1996-04-16,1997-04-16
278582,60528,2000-02-24,2001-02-23
410624,85289,1991-10-09,1992-10-08
483593,72317,1999-09-21,2000-09-20
262104,59420,1996-02-01,1997-01-31
276183,51323,1996-01-26,1997-01-25
51962,42189,1988-09-16,1989-09-16
262500,62151,1996-10-17,1997-10-17
481551,51412,1987-04-23,1988-04-22
102480,66371,1993-04-20,1994-04-20
460586,51607,1998-06-26,1999-06-26
454342,50537,2000-06-16,2000-09-19
285392,62415,2001-04-05,2002-04-04
203398,50432,1990-08-29,1991-08-29
13631,63872,1998-08-14,1999-08-14
43031,60553,2002-05-29,9999-01-01
80199,56077,1997-10-13,1998-10-13
233431,55027,1989-11-09,1990-11-09
235586,85652,1992-12-07,1993-12-07
215270,97479,1989-10-05,1990-10-05
491349,78921,2001-01-17,2002-01-17
207050,55121,1992-03-23,1993-03-23
437860,79511,1995-05-02,1996-05-01
425986,106089,2001-07-20,2002-07-20
241926,101095,1988-01-30,1989-01-29
200908,53799,1994-09-26,1995-09-26
290628,52923,2002-07-18,9999-01-01
491667,51789,1992-06-23,1993-05-05
488957,59793,1995-06-29,1996-06-28
494435,70398,1992-09-12,1993-09-12
486356,88774,2001-12-29,9999-01-01
272887,43367,1998-11-23,1999-11-23
400465,64407,1993-01-08,1994-01-08
478361,49240,1993-09-09,1994-09-09
427643,61113,1997-12-02,1998-12-02
32419,73281,1999-06-01,2000-05-31
97448,40966,1999-09-18,2000-09-17
217161,82437,1991-04-10,1992-04-09
441696,74032,1999-06-08,2000-06-07
109765,65684,1999-04-11,2000-04-10
401066,56451,1997-01-19,1998-01-19
272380,57976,2000-08-04,2001-08-04
458877,71104,1998-09-05,1999-07-01
245740,40719,1991-09-11,1992-09-10
91569,66556,1996-07-21,1997-07-21
91406,54956,1995-07-15,1996-07-14
54248,48432,1989-11-26,1990-11-26
463404,64013,1997-08-17,1998-08-17
17980,59653,1999-04-01,2000-03-31
216870,47029,1988-11-05,1989-11-05
269202,74542,1993-12-28,1994-12-28
437157,48900,1991-08-28,1992-08-27
48309,70064,1999-10-16,2000-10-15
295594,57476,1995-10-22,1996-10-21
445397,59653,2001-08-25,9999-01-01
484001,58861,1999-11-07,2000-11-06
216087,44407,1997-06-07,1998-06-07
204357,77906,1992-04-22,1993-04-22
258813,65811,1990-04-11,1991-04-11
256801,50411,1999-12-12,2000-12-11
245985,65808,1997-07-11,1998-07-11
285394,69473,1990-05-14,1991-05-14
65553,43156,1991-02-18,1992-02-18
221326,88148,2001-04-08,2002-04-08
278008,75450,1995-12-18,1996-12-17
459233,68197,1997-12-09,1998-12-09
490449,62394,1999-09-05,2000-09-04
220822,78335,2000-05-16,2001-05-16
208166,57991,1992-03-10,1993-03-10
429220,66699,1987-09-08,1988-09-07
18129,43999,1999-04-13,2000-04-12
99888,59019,1999-05-01,2000-04-30
495680,60899,1997-10-08,1998-10-08
24867,51071,2000-08-19,2001-08-19
428511,40000,1990-06-24,1991-06-24
215773,69725,1996-05-22,1997-05-22
435017,97164,1991-03-15,1992-03-14
24741,89334,1999-01-02,2000-01-02
449056,53338,1995-08-17,1996-08-16
283447,56656,1990-09-25,1991-09-25
82814,78250,1999-11-09,2000-11-08
43682,56010,1998-06-09,1999-06-09
201489,40000,1997-11-03,1998-11-03
414843,52876,1988-12-15,1989-12-15
10438,59987,1997-01-17,1998-01-17
489303,54804,1998-10-13,1999-10-13
265066,58476,1990-06-15,1991-06-15
50109,114438,2001-05-29,2002-05-29
200283,52828,1998-04-04,1999-04-04
406524,54114,1988-05-02,1989-05-02
400823,46280,1995-05-22,1996-05-21
63743,57541,1989-11-02,1990-11-02
279374,46665,1990-04-13,1991-04-13
214463,73428,2002-05-12,9999-01-01
466758,53973,1999-11-23,2000-11-22
468884,76545,1995-09-17,1996-09-16
430871,57049,1997-07-12,1998-07-12
106115,80081,1998-07-10,1999-07-10
236632,76783,1997-07-26,1998-07-26
219104,84394,1999-06-17,2000-06-16
74241,51739,2001-11-25,9999-01-01
426051,55307,1999-05-02,2000-05-01
216554,58168,1990-02-04,1991-02-04
498723,56716,1997-12-22,1998-12-22
18838,40000,1989-08-23,1990-08-23
253156,44992,1989-10-13,1990-10-13
490818,53258,1995-10-04,1996-10-03
404477,58845,1994-07-23,1995-07-23
403841,71929,1988-05-31,1989-05-31
473817,49923,1996-07-28,1997-07-28
488117,76379,1993-01-28,1994-01-28
25335,50919,1995-07-09,1996-07-08
246551,59068,1989-09-21,1990-09-21
231858,75420,1996-06-05,1997-06-05
461190,53716,1995-01-31,1996-01-31
103236,80011,1990-11-18,1991-11-18
52852,43394,1990-08-24,1991-08-24
428618,81870,2000-12-03,2001-12-03
400379,40000,1997-09-19,1998-09-19
467871,71591,1998-03-24,1999-03-24
208832,85489,1991-09-22,1992-09-21
432626,64591,1986-11-19,1987-11-19
419075,71631,1997-07-17,1998-07-17
26223,53247,1993-08-18,1994-08-18
432684,82228,1996-10-02,1997-10-02
70678,68441,2000-05-26,2001-05-26
221410,46681,1990-06-04,1991-06-04
12725,56293,2001-05-26,2002-05-26
245179,86100,1995-09-14,1996-09-13
271063,93016,2000-10-23,2001-10-23
31643,57052,1996-04-14,1997-04-14
240960,89044,2002-05-17,9999-01-01
37108,60893,2001-06-21,2002-06-21
97870,54699,1997-02-02,1998-02-02
286157,64991,1992-04-21,1993-04-21
251342,42897,1996-05-16,1997-05-16
412971,43590,1994-06-13,1995-06-13
473244,45409,1994-02-20,1995-02-20
240587,82307,1990-11-28,1991-11-28
68160,63648,1993-04-01,1994-04-01
90766,61544,2001-06-22,2002-06-22
64893,73412,2000-03-16,2001-03-16
219861,40000,1999-12-11,2000-12-10
443086,51852,1993-12-25,1994-12-25
47222,57910,1999-05-02,2000-05-01
13526,74045,2002-06-05,9999-01-01
236936,66671,1997-06-24,1998-06-24
435051,61756,2000-11-09,2001-11-09
498376,45673,1992-06-11,1993-06-11
446975,44053,1990-05-20,1991-05-20
400176,60505,1995-07-14,1996-07-13
239240,54035,2000-01-12,2001-01-11
270311,79112,1993-10-29,1994-10-29
60851,43010,1988-10-18,1989-10-18
452394,109956,2002-06-05,9999-01-01
426760,64510,1999-04-11,2000-04-10
248599,80295,1990-11-15,1991-11-15
409552,59311,2000-04-30,2001-04-30
106815,47863,2000-06-28,2001-06-28
93918,106257,2002-03-11,2002-05-11
23244,64693,1995-08-27,1996-08-26
276681,86676,2000-03-12,2001-03-12
480005,112056,2002-04-04,9999-01-01
280633,48325,1999-04-22,2000-04-21
406525,55144,2002-07-08,9999-01-01
493022,49266,1998-11-07,1999-11-07
270740,56425,2000-07-09,2001-07-09
269909,60342,1997-03-07,1998-03-07
405282,44178,1998-02-10,1999-02-10
434867,76839,2000-01-09,2001-01-08
435970,46331,2000-08-15,2001-08-15
288964,46596,1992-09-01,1993-09-01
16676,48791,2000-10-26,2001-10-26
226642,62604,1987-02-11,1988-02-11
36988,104581,1997-05-11,1998-05-11
470016,63269,1993-05-12,1994-05-12
410890,62480,1999-06-07,2000-06-06
255407,75670,1995-10-21,1996-10-20
447621,125333,2001-04-22,2002-04-22
449100,65964,1999-05-22,2000-03-26
32582,73436,1999-12-30,2000-12-29
433113,66899,2000-07-06,2001-07-06
485514,65576,1996-12-21,1997-12-21
487306,45621,1996-08-31,1997-08-31
89505,49333,2000-05-23,2001-05-23
467422,88302,1994-10-13,1995-10-13
443557,76245,1990-12-09,1991-12-09
481800,40126,1997-09-17,1998-09-17
464782,43547,1997-06-02,1998-06-02
60148,89024,1996-06-06,1997-06-06
210548,81035,2000-09-18,2001-09-18
31281,48261,1997-04-20,1998-04-20
408684,45163,1993-01-07,1994-01-07
109720,50804,1989-08-30,1990-08-30
409877,50900,1996-02-07,1997-02-06
279955,46121,1994-10-28,1995-10-28
88667,62628,1999-08-19,2000-08-18
16532,56545,1991-10-15,1992-10-14
227655,72950,1999-09-26,2000-09-25
404361,45343,2000-03-06,2001-03-06
403668,40854,1997-12-18,1998-12-18
279274,43235,1997-06-02,1998-06-02
218360,55393,1996-12-01,1997-12-01
51625,51872,1992-08-17,1993-08-17
90298,77675,1991-06-16,1992-06-15
295584,44361,1993-04-10,1994-04-10
294211,77510,1989-09-29,1990-09-29
444628,48800,1997-10-08,1998-10-08
438219,75499,2002-04-27,9999-01-01
17460,51352,1999-11-07,2000-11-06
62540,94492,1998-08-20,1999-08-20
460920,88839,1993-04-04,1994-04-04
448641,56908,1999-07-06,2000-07-05
212653,74055,1993-01-06,1994-01-06
445305,44618,1999-12-21,2000-12-20
239016,45719,1988-09-16,1989-09-16
102841,72488,1997-05-04,1998-05-04
226063,55441,1999-10-28,2000-10-27
40225,73059,1995-09-26,1996-09-25
28838,59329,1991-06-16,1992-06-15
100436,113779,2000-06-21,2001-06-21
87836,53184,1990-03-03,1991-03-03
238669,67970,2001-11-06,9999-01-01
66085,62577,1994-10-18,1995-10-18
253035,77841,2000-06-29,2001-06-29
408422,40000,1998-10-25,1999-10-25
417012,64731,1999-02-25,2000-02-25
415182,65761,2001-03-28,2002-03-28
452029,84861,2000-02-27,2001-02-26
466668,67166,1991-07-08,1992-07-07
200821,42265,1993-07-04,1994-07-04
88781,85191,1998-09-06,1999-09-06
286600,77480,1995-02-04,1996-02-04
477278,56753,1989-05-21,1990-05-21
495639,105019,2001-10-14,9999-01-01
207592,44979,1990-01-02,1991-01-02
234602,64123,1993-07-30,1994-07-30
480974,57125,1994-01-31,1995-01-31
238207,63232,1997-10-30,1998-10-30
409575,47479,2001-11-15,9999-01-01
490756,47753,1995-06-18,1996-06-17
51219,68905,1995-10-05,1996-10-04
33553,93109,1989-07-08,1990-07-08
71160,57848,1994-03-31,1995-03-31
402312,66035,2000-01-27,2001-01-26
49030,53307,1988-08-18,1989-08-18
14406,87241,2001-03-22,2002-03-22
27373,52811,1990-10-23,1991-10-23
444324,46520,1986-10-13,1987-10-13
292795,44460,2000-07-16,2001-07-16
245836,42702,1998-10-31,1999-10-31
236227,41529,1987-04-19,1988-04-18
466836,57129,1991-11-22,1992-11-21
31848,59445,1997-03-07,1998-03-07
89371,53900,1995-11-08,1996-11-07
488541,85046,1999-07-02,2000-07-01
269645,72279,1999-12-08,2000-12-07
284953,64292,2001-06-15,2002-06-15
267818,60629,1998-02-22,1999-02-22
66416,82390,2002-01-22,9999-01-01
60786,46466,2000-07-31,2001-07-31
284864,101152,1999-11-14,2000-11-13
39873,49744,1996-02-27,1997-02-26
282931,61344,2002-07-03,9999-01-01
474966,40756,1997-03-27,1997-07-11
55495,42701,1999-02-17,2000-02-17
253311,56867,1990-09-18,1991-09-18
106103,73043,1990-02-17,1991-02-17
446683,108225,2001-05-25,2002-05-25
56907,66967,2000-05-05,2001-05-05
86314,68855,1996-12-30,1997-12-30
455705,40000,1995-05-14,1996-05-13
426826,83674,1998-12-09,1999-12-09
494678,89206,2001-12-18,9999-01-01
10859,67246,1997-05-21,1998-05-21
488499,72067,1994-02-08,1995-02-08
212221,40000,1996-02-12,1997-02-11
423895,60272,1995-10-26,1996-10-25
279224,81803,1999-07-22,2000-07-21
256166,64211,2000-04-13,2001-04-13
480980,48733,1997-03-17,1998-03-17
423263,79584,1998-02-22,1999-02-22
284726,72517,2002-06-15,9999-01-01
446734,78486,2001-03-02,2002-03-02
107787,57276,1998-12-14,1999-12-14
229010,52589,1996-06-16,1996-08-14
430021,60013,2000-07-01,2001-07-01
59541,50024,1991-11-24,1992-01-15
51297,73599,2002-01-16,9999-01-01
240621,80884,1998-08-13,1999-08-13
233307,72677,2002-06-11,9999-01-01
51941,101724,1998-01-24,1999-01-24
32971,53425,1992-06-19,1993-06-19
18083,60794,2000-12-09,2001-12-09
454562,69660,1996-03-05,1997-03-05
255963,64538,1999-10-20,2000-02-18
291060,48037,1993-04-07,1994-04-07
274439,49274,2001-11-02,9999-01-01
220086,70211,1996-07-29,1997-07-29
12581,42565,1994-03-23,1995-03-23
450324,76030,2000-01-30,2001-01-29
252837,56690,2001-01-20,2002-01-20
270323,83465,1992-04-08,1993-04-08
51611,80210,2001-11-28,9999-01-01
210212,58370,1996-05-25,1997-05-25
207786,44234,1989-12-31,1990-12-31
202107,63716,1991-10-12,1992-10-11
424081,73752,1993-06-25,1994-06-25
87306,46159,2000-11-05,2001-11-05
447775,61464,1999-12-07,2000-12-06
494793,61484,1997-12-07,1998-12-07
497955,92916,1998-09-02,1999-09-02
457408,71795,1993-04-30,1994-04-30
230857,56128,1993-06-09,1994-06-09
269206,58218,1992-04-20,1993-04-20
41269,53605,1993-11-20,1994-11-20
106341,91144,2000-12-20,2001-12-20
266162,50481,1992-05-29,1993-05-29
405026,52576,1993-09-24,1994-09-24
208310,93080,2000-07-08,2001-07-08
215915,64754,1995-07-04,1996-07-03
418944,49449,1993-04-15,1994-04-15
201136,70066,1986-04-14,1987-04-14
294490,55820,2002-02-12,9999-01-01
416627,60448,1998-06-04,1999-06-04
109583,74993,1997-01-10,1998-01-10
250741,67243,2002-04-18,9999-01-01
87329,55540,1999-12-20,2000-12-19
221426,43076,1988-09-14,1989-09-14
251741,73565,1990-05-28,1991-05-28
219563,71557,2002-01-14,9999-01-01
212605,73259,1990-10-24,1991-10-24
230623,49206,1999-03-18,2000-03-17
81077,78280,1999-10-05,2000-10-04
289303,45308,1994-12-08,1995-12-08
229981,66251,1997-02-04,1998-02-04
223378,80389,1996-06-26,1997-06-26
497156,75130,1999-12-31,2000-12-30
460732,73513,1998-08-09,1999-08-09
102208,47784,1998-02-22,1999-02-22
64943,67900,1997-10-04,1998-10-04
417256,78718,1996-02-07,1997-02-06
109814,40000,1988-11-04,1989-11-04
484491,76445,2002-01-02,9999-01-01
496507,71819,2001-06-08,2002-06-08
99884,67042,1997-04-11,1998-04-11
233305,66326,1995-06-22,1996-06-21
12692,58775,1991-07-20,1992-07-19
415799,97704,2002-03-22,9999-01-01
262783,84666,2000-09-19,2001-09-19
478742,110426,1997-07-23,1998-07-23
89599,56614,1998-03-13,1999-03-13
474372,60056,1987-02-13,1988-02-13
429544,51866,1996-12-13,1997-12-13
285342,47439,2000-02-09,2001-02-08
424975,46161,2001-05-12,2002-05-12
59126,43031,1992-03-02,1993-03-02
84263,71628,1999-09-20,2000-09-19
231519,67632,1995-06-13,1996-06-12
10970,40000,1995-11-14,1996-11-13
234742,47156,1993-06-12,1994-06-12
44811,50134,1998-01-15,1999-01-15
40041,88187,2001-05-28,2002-05-28
431589,82384,1994-07-16,1995-07-16
462625,52394,1996-02-08,1997-02-07
105232,70107,2001-06-21,2002-06-21
496363,75183,1992-07-30,1993-07-30
42107,59538,1995-11-09,1996-11-08
37451,47803,1990-01-20,1991-01-20
483104,78550,1996-02-21,1997-02-20
294789,45576,1998-12-25,1999-12-25
90505,50892,1990-05-23,1991-05-23
92756,78136,2001-12-26,9999-01-01
477879,45276,2000-11-25,2001-11-25
57803,57037,1993-03-31,1994-03-31
410288,64473,2002-06-09,9999-01-01
85607,74260,1993-08-20,1994-08-20
271668,46942,1996-06-23,1997-06-23
105257,63183,2001-05-28,2002-05-28
470242,52913,1995-06-03,1996-06-02
438981,79919,1998-02-22,1999-02-22
478578,84721,1999-05-02,2000-05-01
56583,63301,1997-10-19,1998-10-19
252518,48477,1992-06-03,1993-06-03
481346,62732,2002-05-26,9999-01-01
268105,125553,1999-12-02,2000-12-01
405468,49137,1996-03-11,1997-03-11
280728,82335,1994-04-14,1995-04-14
67909,73447,1997-12-08,1998-12-08
55450,55581,1998-11-22,1999-11-22
456270,57973,1994-08-17,1994-08-30
250137,52921,1994-12-01,1995-12-01
28528,42429,1990-08-12,1991-08-12
292418,102564,1994-04-10,1995-04-10
423079,97557,2002-01-13,9999-01-01
260952,45973,1990-06-10,1991-06-10
415906,67531,1995-05-31,1996-05-30
412310,59731,1995-09-06,1996-09-05
202684,60932,1992-01-17,1993-01-16
