employee_id,amount,from_date,to_date
62265,45493,1994-03-10,1995-03-10
10306,48295,1994-09-06,1995-09-06
11894,75897,1999-06-20,2000-06-19
86548,84249,1992-05-11,1993-05-11
445367,74584,2001-10-11,9999-01-01
31817,65280,1992-07-05,1993-07-05
489793,53770,2000-12-26,2001-12-26
42257,52668,1995-02-17,1996-02-17
418590,55442,1996-11-04,1997-11-04
108583,49236,1995-03-13,1996-03-12
215053,64490,1996-12-11,1997-12-11
251116,55016,1989-03-22,1990-03-22
80178,118612,2002-07-17,9999-01-01
418252,60489,1994-03-12,1995-03-12
467960,42671,1999-04-21,2000-04-20
108591,64946,1999-05-06,1999-07-01
109838,57098,1999-05-30,2000-05-29
98632,57479,1997-06-22,1998-06-22
56162,47438,1992-09-19,1993-09-19
428885,64712,2000-12-25,2001-12-25
73626,82257,1988-09-13,1989-09-13
227401,89546,2001-01-20,2002-01-20
271633,57652,1999-12-22,2000-12-21
437635,80778,1991-08-22,1992-08-21
59864,71131,2001-12-06,9999-01-01
471657,80097,2001-12-07,9999-01-01
485810,46465,1994-05-22,1995-05-22
441015,72079,1993-08-09,1994-08-09
225213,78490,1994-05-24,1995-05-24
263029,46470,1993-03-07,1994-03-07
410503,47689,1992-02-03,1993-02-02
227907,49388,2000-12-26,2001-12-26
250287,77209,2001-08-08,9999-01-01
406357,66080,1997-08-17,1998-08-17
63117,64556,1997-05-22,1998-05-22
436674,47270,1999-01-21,2000-01-21
209033,51628,1994-07-18,1995-07-18
468285,119468,1995-11-28,1996-11-27
264361,75578,2002-06-16,9999-01-01
286020,82667,2001-10-28,9999-01-01
58198,47636,1999-10-21,2000-10-20
81013,48627,1997-09-08,1998-09-08
276824,50238,1986-02-15,1987-02-15
15158,60003,1999-02-11,2000-02-11
253098,61899,1998-02-24,1999-02-24
282615,46565,1995-04-22,1996-04-21
210655,71446,1991-04-15,1992-04-14
238367,62176,1996-12-29,1997-12-29
487504,61274,1993-11-21,1994-11-21
468849,59301,1989-11-05,1990-11-05
228746,68457,1990-06-26,1991-06-26
102616,40000,1999-04-21,2000-04-20
221591,45775,1994-05-31,1995-05-31
23258,66192,1998-03-27,1999-03-27
107087,54693,1989-01-21,1990-01-21
82321,56545,2001-09-12,9999-01-01
292051,116930,2000-11-26,2001-11-26
443849,43543,1992-03-27,1993-03-27
415982,99738,1996-07-11,1997-07-11
206600,44246,1993-02-23,1994-02-23
102098,60618,1997-05-31,1998-05-31
82141,66714,2001-11-16,9999-01-01
213287,50831,1991-03-14,1992-03-13
256507,57946,1999-06-04,2000-06-03
406980,61349,1997-02-12,1998-02-12
203592,55527,1997-10-09,1998-10-09
32943,46875,1991-04-25,1992-04-24
248928,48932,2001-06-26,2002-06-26
240093,46569,1995-02-04,1996-02-04
462213,39653,1992-08-31,1993-08-31
401526,85918,2000-03-10,2001-03-10
210124,88400,1994-07-06,1995-07-06
35917,100244,1995-12-01,1996-11-30
479410,56207,1996-10-19,1997-10-19
226686,85114,1994-04-21,1995-04-21
465548,70975,1999-06-14,2000-06-13
423023,52822,1995-07-28,1996-07-27
231048,57138,2000-07-10,2001-07-10
438169,70704,2000-10-11,2001-10-11
74896,91938,2002-07-04,9999-01-01
298014,43954,1988-04-30,1989-04-30
438573,54426,1994-12-17,1995-12-17
218237,128533,1995-01-24,1996-01-24
463133,55019,2001-02-28,2002-02-28
444572,64685,2001-12-04,9999-01-01
434954,57407,1999-11-15,2000-11-14
478922,47923,1999-09-29,2000-09-28
292382,59557,1992-02-22,1993-02-21
256988,40000,1993-03-22,1994-03-22
472566,40000,1999-12-02,2000-12-01
23161,40826,1989-02-11,1990-02-11
236184,61668,1994-12-27,1995-12-27
269143,59486,1999-03-22,2000-03-21
476222,82365,1989-07-19,1990-07-19
232118,69219,1990-10-05,1991-10-05
487000,66711,2001-11-03,9999-01-01
70076,42654,2001-06-25,2002-06-25
477753,63292,1998-07-22,1999-07-22
289469,54091,1991-11-07,1992-11-06
13744,69142,1994-12-23,1995-12-23
12968,47198,1995-03-02,1996-03-01
287691,53323,2001-05-04,2002-05-04
29834,61181,1994-07-08,1995-07-08
250938,43069,1996-07-20,1997-07-20
417852,91884,2001-08-09,9999-01-01
56137,52904,2001-10-22,9999-01-01
268908,84887,1992-07-18,1993-07-18
499932,78124,1996-02-02,1997-02-01
295551,43372,2000-04-02,2001-04-02
235537,49861,1988-08-22,1989-08-22
423805,43130,1996-01-05,1997-01-04
104128,78764,2001-06-15,2002-06-15
299638,44701,1991-08-18,1992-08-17
277298,87699,1995-06-13,1996-06-12
240788,67672,1995-06-12,1996-06-11
67026,77916,2000-05-02,2001-05-02
496465,44200,1994-04-23,1995-04-23
464288,96227,2002-03-18,9999-01-01
298313,67499,1996-04-01,1997-04-01
35916,60529,1992-03-18,1993-03-18
407361,42997,1997-05-20,1998-05-20
470457,40000,1988-11-07,1989-11-07
260255,68957,1993-08-17,1994-08-17
17810,52101,1995-12-28,1996-12-27
107325,73637,1989-11-08,1990-11-08
473950,61753,1993-01-27,1994-01-27
242527,40000,1990-01-03,1991-01-03
274489,50564,1993-05-25,1994-05-25
230512,89206,1994-04-15,1995-04-15
247091,82259,1999-01-16,2000-01-16
56802,55428,2000-02-08,2001-02-07
447328,43063,1993-08-01,1994-08-01
252276,49813,1991-07-24,1992-07-23
90242,51917,1997-11-01,1998-11-01
31157,77072,1994-02-03,1995-02-03
213109,106799,1998-06-23,1999-06-23
425882,53756,1988-04-24,1989-04-24
255754,53457,2000-01-23,2001-01-22
74086,40000,1993-10-18,1994-10-18
475103,52970,1998-07-31,1999-07-31
12120,99814,2002-06-16,9999-01-01
234400,62310,1985-10-03,1986-08-09
411877,73057,1997-08-14,1998-08-14
257280,41773,1997-01-11,1998-01-11
55574,84136,1994-07-04,1995-07-04
47976,69759,1998-11-27,1999-11-27
403300,44518,1994-11-01,1995-11-01
69451,67384,1996-06-12,1997-06-12
422693,139979,2001-08-23,9999-01-01
33818,59792,1998-05-25,1999-05-25
476766,108420,1998-05-04,1999-05-04
230033,43454,1986-03-15,1987-03-15
41110,78214,1999-08-20,2000-08-19
86719,53956,1986-12-16,1987-12-16
217468,70239,1997-11-16,1998-11-16
34603,78713,1996-11-26,1997-11-26
432597,55400,1999-06-26,2000-06-25
295945,55152,1994-04-06,1995-04-06
19538,55116,1995-08-06,1996-08-05
250645,94684,2002-07-25,9999-01-01
433373,42302,1993-11-07,1994-11-07
279133,84919,2000-07-25,2001-07-25
463616,68650,1999-10-16,2000-10-15
439508,91670,1989-12-23,1990-12-23
415182,65761,2001-03-28,2002-03-28
430714,55164,1998-03-05,1999-03-05
432614,82170,1998-04-02,1999-04-02
202538,45725,2000-04-05,2001-04-05
28197,69683,1996-10-04,1997-10-04
490492,48912,2001-01-03,2002-01-03
56184,65774,1998-03-19,1999-03-19
447036,75722,1993-01-25,1994-01-25
208314,40000,1998-03-05,1999-03-05
26184,51095,1992-05-22,1993-05-22
241878,52523,1988-11-25,1989-11-25
438361,40723,1990-11-04,1991-11-04
94469,50883,1987-09-14,1988-09-13
439627,81906,2001-09-03,9999-01-01
206962,53101,1995-10-15,1996-10-14
56554,63423,1997-06-27,1998-06-27
242511,53658,1996-07-12,1997-07-12
42965,40000,1986-10-01,1987-10-01
281446,47170,1998-01-08,1999-01-08
76891,40000,1987-10-27,1988-10-26
294596,67475,1993-10-02,1994-10-02
265175,47847,1999-07-27,2000-07-26
12176,54090,2001-07-03,2002-07-03
84363,49003,1986-10-11,1987-10-11
236981,71416,1996-03-21,1997-03-21
250469,67906,1988-08-15,1989-08-15
287501,53437,1994-01-24,1995-01-24
29117,64645,2001-06-26,2002-06-26
70276,84487,1995-07-14,1996-07-13
210078,71383,1987-03-01,1988-02-29
400331,74357,2000-01-14,2001-01-13
434305,69288,1998-03-18,1999-03-18
249341,74779,1987-05-23,1988-05-22
441447,53138,1994-02-12,1995-02-12
13251,71600,1997-05-23,1998-05-23
415599,83639,1998-08-17,1999-08-17
432636,54906,1996-06-28,1997-06-28
426545,81068,1996-07-31,1997-07-31
446716,70919,1989-08-01,1990-08-01
17588,59770,1993-10-25,1993-11-29
272117,52440,1994-03-10,1995-03-10
232594,96817,1997-12-24,1998-12-24
414219,77830,1991-06-26,1992-06-25
93667,74618,1993-07-30,1994-07-30
445107,49940,1999-12-19,2000-12-18
64650,42379,1994-04-05,1995-04-05
499146,45936,1995-04-29,1996-04-28
103444,57528,1992-09-01,1993-09-01
226109,90932,2000-02-11,2001-02-10
37304,50769,1997-12-19,1998-12-19
429041,74558,1999-05-17,2000-05-16
244965,41407,1995-08-11,1995-09-18
400290,64461,1997-07-03,1998-07-03
42465,51184,1993-06-01,1994-06-01
266737,43502,1999-07-29,2000-07-28
258969,51890,1992-04-07,1993-04-07
491863,45333,1996-08-06,1997-08-06
253955,40000,1998-01-19,1999-01-19
448545,80269,1995-06-03,1996-06-02
482794,53619,1988-08-18,1989-08-18
294516,59789,2000-05-09,2001-05-09
202612,55599,1997-07-02,1998-07-02
492141,81347,1995-12-03,1996-12-02
469611,70840,2000-02-04,2001-02-03
298519,61208,1992-04-21,1993-04-21
29157,51766,2000-12-28,2001-12-28
244656,60892,1986-05-03,1987-05-03
286493,55528,1989-09-03,1990-09-03
436494,50474,1993-12-03,1994-12-03
37572,44411,1999-11-03,2000-11-02
279380,64768,1993-09-04,1994-09-04
26938,52362,1995-12-10,1996-12-09
205401,56935,1998-02-14,1999-02-14
80588,111853,2002-02-02,9999-01-01
21827,106899,2001-07-25,2002-07-25
100915,40607,1993-04-12,1994-04-12
208459,88325,1999-06-16,2000-06-15
287091,47828,1996-09-13,1997-09-13
488528,93821,1997-11-04,1998-11-04
68534,60605,2002-07-17,9999-01-01
291569,62666,2002-01-23,9999-01-01
100046,48058,1993-06-12,1994-06-12
11489,51469,1992-03-23,1993-03-23
264530,79027,1997-11-27,1998-11-27
215416,56505,1999-07-14,2000-07-13
497087,50597,1998-05-31,1999-05-31
497113,43504,1987-05-31,1988-05-30
483346,67850,1993-02-08,1994-02-08
488891,71370,1992-02-09,1993-02-08
209845,70774,2001-09-22,9999-01-01
241580,51972,1995-12-07,1996-12-06
93631,49709,2002-06-20,9999-01-01
449018,75730,1991-09-10,1992-09-09
283150,56835,1997-08-27,1998-08-27
91910,52337,2001-04-16,2002-04-16
97371,74009,2000-06-19,2001-06-19
208367,46740,1996-05-12,1997-05-12
97735,48991,1997-08-06,1998-08-06
98493,68956,1997-06-05,1998-06-05
238129,61094,1996-06-27,1997-06-27
247628,40000,1992-11-06,1993-11-06
73671,44627,1989-09-04,1990-09-04
465455,69066,1985-05-30,1986-05-30
75655,73654,2001-02-01,2002-02-01
55335,79532,2000-03-26,2001-03-26
263502,76123,2001-04-05,2002-04-05
267227,39709,1996-01-22,1997-01-21
464695,72998,1993-06-01,1994-06-01
22104,47587,1996-01-21,1997-01-20
36435,62768,2002-03-26,9999-01-01
217197,77782,1996-07-05,1997-07-05
92990,59586,2000-07-18,2001-07-18
222120,41240,1988-12-11,1989-12-11
61277,73587,1993-05-10,1994-05-10
65772,54003,1996-09-30,1997-09-30
27454,53283,1993-01-30,1994-01-30
60052,52190,1999-03-28,2000-03-27
499859,64714,1999-09-30,2000-09-29
212817,71016,1996-10-27,1997-10-26
223140,54539,1997-04-19,1998-04-19
465362,100236,1997-12-31,1998-12-31
53109,61705,1995-04-27,1996-04-26
39976,61441,1996-07-02,1997-07-02
26847,42515,1996-10-21,1997-10-21
224026,102629,2002-01-09,9999-01-01
288771,72505,2001-06-06,2002-06-06
66322,75714,2000-12-11,2001-12-11
41579,39908,2000-07-13,2001-07-13
64156,66901,1996-12-10,1997-12-09
86106,44706,1995-09-18,1996-09-17
92971,51076,1994-01-01,1995-01-01
90238,67232,1999-09-20,2000-09-19
51538,56374,1985-10-25,1986-10-25
420248,56616,1994-04-13,1995-04-13
32123,56066,1988-06-21,1989-06-21
19793,75007,1990-04-27,1991-04-27
288415,49166,1994-06-04,1995-06-04
291470,68729,2000-07-13,2001-07-13
40418,64194,1992-12-26,1993-12-26
230765,76276,2002-05-02,9999-01-01
461947,60653,1993-07-12,1994-07-12
286700,85864,2001-01-16,2002-01-16
105212,90492,2002-01-24,9999-01-01
20235,48451,1990-02-03,1991-02-03
44038,41949,1991-03-26,1992-03-25
463931,67041,1997-09-05,1998-09-05
100779,65049,1999-08-10,2000-08-09
450416,74329,2001-05-07,2002-05-07
44983,75270,1993-12-23,1994-12-23
458344,44429,1993-02-09,1994-02-09
226736,62689,2001-07-19,2002-07-19
89519,91218,1991-07-25,1992-07-24
109344,66627,1996-05-04,1997-05-04
200544,69845,1999-09-23,2000-09-22
436689,47122,1991-05-30,1992-05-29
493935,57189,1996-09-11,1997-09-11
38254,58486,1985-12-18,1986-12-18
287611,40000,1996-05-14,1997-05-14
230893,81294,1998-06-23,1999-06-23
451091,49650,1996-09-30,1997-09-30
104232,55608,2000-08-17,2001-08-17
71281,73574,2001-05-19,2002-05-19
74407,56653,1998-02-16,1999-02-16
237902,77511,1996-11-30,1997-11-30
460774,82229,2002-04-14,9999-01-01
424385,60404,1991-04-30,1992-04-29
400906,66212,1993-11-19,1994-11-19
490539,76442,1993-10-23,1994-10-23
290457,46066,1993-01-31,1994-01-31
69330,41849,1994-01-20,1995-01-20
16269,75831,1999-10-30,2000-10-29
216881,65096,1994-03-01,1995-03-01
484152,70053,1998-04-01,1999-04-01
449786,67138,1996-11-26,1997-11-26
36222,47783,1999-01-19,2000-01-19
59148,108057,1997-09-05,1998-09-05
406769,67378,1998-07-11,1999-07-11
425406,58000,1987-01-23,1988-01-23
458835,43735,1997-02-06,1998-02-06
73671,48753,1991-09-04,1992-09-03
433539,67276,1988-08-17,1989-08-17
42011,129326,2000-06-21,2001-06-21
258834,81136,1998-08-13,1999-08-13
68230,59567,1995-10-29,1996-10-28
444938,59644,1999-07-07,2000-07-06
212972,88465,1995-01-03,1996-01-03
220596,52304,1999-09-08,2000-06-13
470182,40000,1990-05-19,1991-05-19
201312,81428,1994-10-12,1995-10-12
96517,54768,1996-08-03,1997-08-03
69375,71019,1999-08-14,2000-08-13
57967,85496,2001-08-10,9999-01-01
431988,44225,1995-06-05,1996-06-04
77604,56987,1991-12-26,1992-12-25
293412,82802,1998-06-07,1999-06-07
441869,67858,1999-08-17,2000-08-16
16637,46277,1992-06-12,1993-06-12
298094,60875,2001-09-09,9999-01-01
76575,40000,1994-03-29,1995-03-29
67980,80781,1997-11-15,1998-11-15
488921,43589,1998-06-18,1999-06-18
214039,75142,1997-06-11,1998-06-11
450586,56737,1993-08-22,1994-08-22
14431,61989,1998-03-27,1999-03-27
479808,40301,1991-01-15,1992-01-15
265214,76076,2001-01-29,2002-01-29
66169,52885,1996-12-05,1997-12-05
496811,49868,1997-12-08,1998-12-08
285861,68256,1997-06-06,1998-06-06
62549,48641,1997-01-01,1998-01-01
215071,90570,1998-08-25,1999-08-25
106444,83290,2001-03-01,2002-03-01
237715,67828,1996-12-09,1997-12-09
482440,51891,1995-04-05,1996-04-03
208844,51078,1991-07-07,1992-07-06
471645,57419,1998-08-01,1998-11-15
298830,68113,1994-12-03,1995-03-04
405228,73791,1989-09-08,1990-09-08
235698,49370,2000-11-12,2001-11-12
461599,59644,1995-10-03,1996-10-02
446142,39941,1997-03-02,1997-08-23
105730,57353,1996-02-10,1997-02-09
244775,65574,2000-02-08,2001-02-07
263148,80382,2000-01-26,2001-01-25
24415,47498,1998-12-22,1999-12-22
281153,73018,1994-03-18,1995-03-18
71137,56673,1986-02-09,1987-02-09
239393,78242,1999-02-20,2000-02-20
61216,78344,2000-07-12,2001-07-12
73716,53798,1994-09-28,1995-09-28
424858,59751,1989-08-31,1990-08-31
102656,64916,1994-12-11,1995-12-11
469069,72034,1993-02-27,1994-02-27
430519,50779,1989-02-07,1990-02-07
259615,69713,1997-06-16,1998-06-16
210385,60914,1989-09-16,1990-09-16
277845,102277,1991-12-10,1992-12-09
408185,77142,1994-06-22,1995-06-22
87459,73579,1997-07-08,1998-07-08
466650,80067,1997-07-05,1998-02-13
268334,44578,1987-04-11,1988-04-10
26995,59976,1998-08-18,1999-08-18
59243,42649,1988-09-10,1989-09-10
43058,46940,1996-11-01,1997-11-01
411366,40000,1991-05-15,1992-05-14
250210,56433,1989-05-29,1990-05-29
82888,52462,1997-01-16,1998-01-16
58969,62098,1999-08-07,2000-08-06
410202,44497,1999-09-18,2000-09-17
487487,44362,1992-07-09,1993-07-09
286910,79779,1995-04-17,1996-04-16
412748,40000,1989-02-23,1990-02-23
249690,87096,1992-06-05,1993-06-05
413314,68391,1998-08-19,1999-08-19
460436,61915,1993-07-20,1994-07-20
404652,64271,1994-10-21,1995-10-21
215444,70935,1996-10-13,1997-10-13
435173,54965,2000-11-12,2001-11-12
252453,101844,2000-12-20,2001-12-20
475693,40000,1988-11-24,1989-11-24
478248,60522,1989-09-04,1990-09-04
279627,42022,2000-01-20,2001-01-19
421392,45455,1991-05-30,1992-05-29
207516,79175,2002-05-27,9999-01-01
258908,57528,1995-06-23,1996-06-22
437439,40650,1993-11-15,1994-11-15
279224,81803,1999-07-22,2000-07-21
420970,54658,2001-06-09,2002-06-09
69486,59490,2001-09-18,9999-01-01
403317,83936,1992-02-01,1993-01-31
104883,111934,1998-06-20,1999-03-21
437291,82027,1999-05-23,2000-05-22
204203,42694,1991-10-16,1992-10-15
213560,40000,1992-10-04,1993-10-04
403309,49692,1996-01-15,1997-01-14
267694,75263,1997-09-28,1998-09-28
60596,40000,1988-12-02,1989-12-02
257292,70683,1999-10-31,2000-10-30
476457,67940,2002-07-24,9999-01-01
252776,93547,1996-01-13,1997-01-12
282821,62529,2002-06-01,9999-01-01
248281,54533,2002-03-04,9999-01-01
95739,58124,1992-07-30,1993-04-16
58626,61053,2001-02-09,2002-02-09
221681,72484,2000-12-14,2001-12-14
248220,68879,1988-09-18,1989-09-18
251787,92180,2002-07-03,9999-01-01
284752,53579,1989-10-08,1990-10-08
241717,45513,1995-11-14,1996-11-13
58767,47944,1993-03-20,1994-03-20
289249,53560,1993-06-02,1994-06-02
248213,52705,1989-08-29,1990-08-29
57862,40000,1990-07-08,1991-07-08
447933,45989,1992-01-10,1993-01-09
11424,47350,1994-02-13,1995-02-13
259843,62750,2000-08-19,2001-08-19
29572,71964,2001-03-17,2002-03-17
225081,52809,2001-05-16,2002-05-16
444508,83300,1985-08-29,1986-08-29
67534,41383,1994-06-04,1995-06-04
291837,60423,2001-10-15,9999-01-01
257647,79326,2001-09-19,9999-01-01
96549,46722,2001-11-13,9999-01-01
263829,60195,1990-02-16,1991-02-16
400831,56819,1998-03-18,1999-03-18
482856,84391,1993-03-19,1994-03-19
227201,59183,1988-03-22,1989-03-22
86752,44173,1995-02-08,1996-02-08
468245,70300,1996-04-15,1997-04-15
418514,63871,1994-10-29,1995-10-29
204264,79358,1998-12-13,1999-12-13
449927,68283,2000-08-11,2001-08-11
92982,46228,1992-11-19,1993-11-19
271261,74696,2000-05-15,2001-01-17
464956,46958,1989-02-07,1990-02-07
227503,54613,2001-01-03,2002-01-03
299215,66622,1995-11-16,1996-11-15
227768,81091,1998-03-24,1999-03-24
11065,44114,1987-11-14,1988-11-13
32732,68768,1991-01-30,1992-01-30
50766,44492,1997-10-27,1998-10-27
423369,56463,1994-09-29,1995-09-29
405793,64561,1998-04-14,1999-04-14
492882,40000,1994-05-22,1995-05-22
288057,55247,1997-01-09,1998-01-09
491363,95271,1999-05-08,2000-05-07
461972,56495,1995-06-08,1996-06-07
221441,69982,1998-09-16,1999-07-17
424606,55809,1999-08-18,2000-08-17
65417,54966,1995-07-21,1996-07-20
436874,45438,1989-03-02,1990-03-02
91052,80618,2001-07-21,2002-07-21
405483,68014,1997-12-30,1998-12-30
404440,56333,1997-11-17,1998-11-17
443937,50115,1988-03-30,1989-03-30
203198,59368,1997-12-25,1998-12-25
283526,52893,1997-02-19,1998-02-19
200587,44919,1990-07-29,1991-07-29
479473,52234,1992-06-13,1993-06-13
92684,51191,1990-10-08,1991-10-08
433262,53998,2001-09-16,9999-01-01
67366,70561,1996-10-17,1997-10-17
447107,55268,1996-08-25,1997-08-25
487184,61712,1995-07-24,1996-07-23
57576,58499,2002-01-07,9999-01-01
434461,71224,1990-11-04,1991-11-04
30444,65145,1992-08-13,1993-08-13
204406,45004,2000-10-28,2001-10-28
43558,92807,1988-06-26,1989-06-26
49277,49361,1990-11-04,1991-11-04
292871,55867,1997-12-19,1998-12-19
493352,63746,1997-01-07,1998-01-07
479841,43384,1997-05-31,1998-05-31
27722,55064,1997-09-27,1998-09-27
221580,81889,1997-11-02,1998-11-02
428327,77841,1989-07-13,1990-07-13
92108,58119,1990-05-11,1991-05-11
461748,77960,1998-11-29,1999-11-29
456039,51780,2001-12-27,9999-01-01
24515,58251,1994-08-22,1995-08-22
279364,52152,1996-01-09,1997-01-08
228737,48659,1994-08-18,1995-08-18
84259,52572,1993-04-28,1994-04-28
456306,66257,2001-03-26,2002-03-26
204925,69496,1992-02-17,1993-02-16
249791,60489,1994-11-05,1995-11-05
258200,53152,1997-12-31,1998-12-31
106111,50521,1998-08-22,1999-08-22
283554,71324,2000-03-31,2001-03-31
491580,60653,2001-05-29,2002-05-29
241391,40000,1985-07-19,1986-07-19
60923,49389,1994-09-04,1995-09-04
422739,67412,2000-02-14,2001-02-13
41367,100806,1995-07-19,1996-07-18
27095,52718,1991-04-26,1992-04-25
295842,49884,1987-06-30,1988-06-29
250968,61592,1992-09-23,1993-09-23
33951,68653,1990-04-29,1991-04-29
225817,41601,2000-07-20,2001-07-20
433490,83134,1993-10-30,1994-10-30
261939,49399,1986-05-09,1987-05-09
214163,41539,2000-02-07,2001-02-06
25257,63388,1997-04-29,1998-04-29
278414,75289,1992-06-16,1993-06-16
413673,64036,1986-09-14,1987-09-14
55370,88359,1989-02-27,1990-02-27
219711,52824,1999-01-19,1999-09-28
65649,79311,1999-05-13,2000-05-12
89893,79428,2001-12-01,9999-01-01
282594,86882,2002-07-18,9999-01-01
287522,44517,1995-06-25,1996-06-24
64335,73614,2001-10-19,9999-01-01
439740,77656,2002-01-23,9999-01-01
62929,78717,2001-11-06,9999-01-01
487564,45183,2001-01-16,2002-01-16
48393,40000,1999-11-22,2000-11-21
489481,85614,2000-11-03,2001-11-03
94330,54213,1997-03-07,1998-03-07
417512,45519,1988-10-27,1989-10-27
208081,44734,1994-07-10,1995-07-10
23133,41331,2001-07-17,2002-07-17
252232,60420,2000-10-03,2001-10-03
233193,40000,1997-01-23,1998-01-23
63861,43756,1989-08-16,1990-04-09
276806,43135,1992-01-12,1993-01-11
435080,61718,2001-05-21,2002-05-21
50136,44475,1989-04-15,1990-04-15
85725,85735,1997-08-13,1998-08-13
451125,91683,2001-12-25,9999-01-01
95635,80526,2002-03-16,9999-01-01
496487,47134,1989-08-23,1990-08-23
419098,60546,1999-10-23,2000-10-22
221543,44278,1992-11-27,1993-11-27
290014,56219,2002-01-19,9999-01-01
413042,44416,1999-11-04,2000-11-03
254351,51632,1990-05-25,1991-05-25
484757,47910,2002-05-26,9999-01-01
208739,47355,1994-06-07,1995-06-07
262051,57139,1994-05-26,1995-05-26
431381,59368,1996-05-13,1997-05-13
31358,52502,1997-01-22,1998-01-22
427639,55020,1996-06-28,1997-06-28
291042,64814,1998-02-25,1999-02-25
76996,40000,1993-05-29,1994-05-29
68813,55942,2000-09-11,2001-09-11
475545,44079,1988-12-17,1989-12-17
28935,97866,1995-09-02,1996-06-12
30812,47046,1994-09-18,1995-09-18
27137,62728,1999-10-26,2000-10-25
233783,61296,1998-08-18,1999-08-18
57650,50122,1998-10-07,1999-10-07
246339,53190,1991-11-23,1992-11-22
291351,67874,1997-07-28,1998-07-28
